White,Black/Afr.Amer.,Hispanic,Asian,Other/Mixed
White,0,-0.865522792229194,-0.350637320462738,-1.17984436968461,0
Black/Afr.Amer.,0.865545026780787,0,0.514894824573825,0,0.81174894886698
Hispanic,0.350696809262347,-0.514872027186391,0,-0.829233656610891,0
Asian,1.17976737584349,0,0.829190096309923,0,1.1260521111791
Other/Mixed,0,-0.811668396987135,0,-1.12597839414306,0
