"","Estimate","Std. Error","2.5 %","97.5 %","Pr(>|t|)","pAdj_bonf","pAdj_fdr"
"video_time.22",-0.00546388070775137,0.00300082833681252,-0.0113493735643383,0.000421612148835601,0.068805452951692,4.67877080071505,0.505813059536762
"videogames_time.22",-0.00338335437380315,0.00303949693824403,-0.00934468754911395,0.00257797880150765,0.265802094837166,18.0745424489273,0.756379123027317
"social_activities_time.22",-0.000371171658140018,0.00349691193075914,-0.00722962801704585,0.00648728470076581,0.915481023124954,62.2527095724968,0.982558223448912
"tv_time.23",0.000762238183529266,0.00222323700050674,-0.00359817136961056,0.00512264773666909,0.731751054141166,49.7590716815993,0.970908715738523
"video_time.23",-0.00464246974029781,0.00223548553422951,-0.0090269022039256,-0.000258037276670024,0.0379699309180044,2.5819553024243,0.390930311812428
"videogames_time.23",-0.00397489534315062,0.00216653770495569,-0.00822410120998946,0.000274310523688215,0.0667193592778418,4.53691643089324,0.504101825654805
"social_activities_time.23",-0.00151812560905806,0.00257179542373869,-0.00656215885060425,0.00352590763248812,0.555065331466059,37.744442539692,0.899586704500909
"tv_time.24",0.00575300929532368,0.0040439642634613,-0.00217838100993394,0.0136843996005813,0.155021765887887,10.5414800803763,0.669300322563575
"video_time.24",-0.00788972352415548,0.00409398209028132,-0.0159192133379362,0.000139766289625202,0.0541189477185979,3.68008844486466,0.432951581748783
"videogames_time.24",-0.000566018409118709,0.00414304072641953,-0.00869172647946793,0.00755968966123051,0.891347266828601,60.6116141443449,0.982558223448912
"social_activities_time.24",0.00514305374699162,0.00479431587577618,-0.00425999434644706,0.0145461018404303,0.283532530217678,19.2802120548021,0.756724165060856
"tv_time.25",-0.00312640446092691,0.00233986481236866,-0.00771553760853438,0.00146272868668055,0.181669776038335,12.3535447706068,0.703348008196157
"video_time.25",-0.000411292321670498,0.00237139514110273,-0.00506226531403463,0.00423968067069364,0.862325878232459,58.6381597198072,0.982558223448912
"videogames_time.25",-0.000762367218369918,0.00226087487162995,-0.00519657887074596,0.00367184443400612,0.736005336576304,50.0483628871887,0.971812871595897
"social_activities_time.25",0.000510295759566794,0.00271931336192023,-0.00482304274014215,0.00584363425927574,0.85116736747293,57.8793809881593,0.982558223448912
"tv_time.26",-0.00129913759785863,0.0026232187406423,-0.00644400176464715,0.00384572656892988,0.620487032380049,42.1931182018433,0.916900691403885
"video_time.26",-0.00150468271462014,0.00266083281720265,-0.00672331858472257,0.00371395315548229,0.571808669918498,38.8829895544579,0.899586704500909
"videogames_time.26",-0.00263721974127923,0.00267439413904746,-0.00788245314887736,0.0026080136663189,0.324216263793347,22.0467059379476,0.792408098239021
"social_activities_time.26",0.00110092083709651,0.00311886778545522,-0.00501604945658577,0.00721789113077879,0.724139149566635,49.2414621705312,0.970908715738523
"tv_time.27",0.000778216554463289,0.00250698759652271,-0.00413871168494382,0.0056951447938704,0.756278474380998,51.4269362579079,0.978121254312945
"video_time.27",-0.00278603170528147,0.00251867394806604,-0.00772588026228358,0.00215381685172064,0.268810067365555,18.2790845808578,0.756379123027317
"videogames_time.27",-0.00369934284308447,0.00243400976338632,-0.00847314043074971,0.00107445474458076,0.128723833123881,8.7532206524239,0.639857213621424
"social_activities_time.27",-0.00364835749533933,0.00290145147905171,-0.00933894357259263,0.00204222858191397,0.208763733533706,14.195933880292,0.713590702150925
"tv_time.28",-0.00262775433099199,0.00320742848551348,-0.00891842155956141,0.00366291289757744,0.412739880981125,28.0663119067165,0.861444941592641
"video_time.28",-0.00307029020800894,0.00323353376279219,-0.00941215721017008,0.00327157679415221,0.342485779795783,23.2890330261133,0.792408098239021
"videogames_time.28",-0.00819715233196416,0.00325698254769025,-0.0145850089807766,-0.00180929568315175,0.0119289691107693,0.81116989953231,0.231762828437803
"social_activities_time.28",0.00384447104845585,0.00377064582224594,-0.00355082340991691,0.0112397655068286,0.308064986453083,20.9484190788097,0.782881566612773
"tv_time.29",-0.000969466615259398,0.00301398990137068,-0.00688077534235054,0.00494184211183175,0.747751202244859,50.8470817526504,0.978121254312945
"video_time.29",0.000739461282392872,0.00301724172620226,-0.00517822521673299,0.00665714778151873,0.806423689483646,54.8368108848879,0.982558223448912
"videogames_time.29",-0.00491724725958423,0.00308397361567214,-0.0109658143566906,0.00113131983752214,0.111011418367474,7.54877644898822,0.621553925129075
"social_activities_time.29",-0.00125696635442707,0.00357714011516079,-0.00827277605278119,0.00575884334392705,0.725338168677016,49.3229954700371,0.970908715738523
"tv_time.30",-0.00119635449289221,0.0052834559307542,-0.011558670964386,0.00916596197860159,0.820889404643072,55.8204795157289,0.982558223448912
"video_time.30",-0.00119366677306992,0.00538211388312357,-0.0117494787403679,0.0093621451942281,0.824507064453388,56.0664803828304,0.982558223448912
"videogames_time.30",-0.00661144903569526,0.00542359548186302,-0.01724861787613,0.00402571980473946,0.222997094422164,15.1638024207071,0.713590702150925
