"","Estimate","Std. Error","2.5 %","97.5 %","Pr(>|t|)","pAdj_bonf","pAdj_fdr"
"social_activities_time.20",0.000114878680147593,0.000119581745772576,-0.000119654589278448,0.000349411949573634,0.336846504067578,1,0.807693725594429
"tv_time.21",-3.81422647360855e-05,3.87144328366981e-05,-0.000114071933107404,3.7787403635233e-05,0.3246473000815,1,0.805030508917674
"video_time.21",-2.58967158834551e-05,3.94253434939452e-05,-0.000103220675904973,5.14272441380627e-05,0.511357956580238,1,0.920280545646837
"videogames_time.21",9.02460826507707e-06,3.79628272193952e-05,-6.54309544281716e-05,8.34801709583257e-05,0.81212343986421,1,0.962006485980448
"social_activities_time.21",-2.58941075190616e-05,4.51330859271206e-05,-0.000114412522898559,6.26243078604358e-05,0.566223271894026,1,0.941615271157322
"tv_time.22",1.31088906768051e-05,0.00011027724850381,-0.00020317549485805,0.00022939327621166,0.905389887733725,1,0.973205697862746
"video_time.22",-9.18050173925838e-05,0.000111879322557983,-0.000311231516165568,0.0001276214813804,0.411998506764446,1,0.842583412330297
"videogames_time.22",0.000189536056008416,0.000108586904994222,-2.34330953120006e-05,0.000402505207328833,0.0810717541985807,1,0.569341591478982
"social_activities_time.22",1.29713929768757e-05,0.000129741264457937,-0.000241487346631872,0.000267430132585624,0.920372148535208,1,0.973205697862746
"tv_time.23",4.0276137934735e-05,9.70422297410731e-05,-0.000150050832678754,0.000230603108548224,0.678164004213554,1,0.955754451534128
"video_time.23",0.000171152214149886,9.80302747119303e-05,-2.11125891642209e-05,0.000363417017463993,0.0809965025359345,1,0.569341591478982
"videogames_time.23",-1.89907197645523e-05,9.42377168856978e-05,-0.000203817255801936,0.000165835816272831,0.840315250764691,1,0.962006485980448
"social_activities_time.23",2.09343295224764e-06,0.000112610245528625,-0.000218766773461919,0.000222953639366414,0.985170175920351,1,0.996157203904593
"tv_time.24",-8.05086381269873e-05,3.11081301864683e-05,-0.000141520410015257,-1.94968662387173e-05,0.00973031803580265,1,0.346547353985745
"video_time.24",7.32138670968108e-06,3.12209307173273e-05,-5.39116186701678e-05,6.855439208953e-05,0.814621508664188,1,0.962006485980448
"videogames_time.24",-1.72229052716659e-05,3.16175350093607e-05,-7.92337629509107e-05,4.47879524075788e-05,0.586009086991261,1,0.943162554210787
"social_activities_time.24",-1.28020022040396e-05,3.65625316057442e-05,-8.45113857194034e-05,5.89073813113242e-05,0.726274583899389,1,0.960605536972639
